GO,2022-06-13,38.32,38.369999,37.41,37.669998,37.669998,1077500
GO,2022-06-14,37.93,39.305,37.889999,38.139999,38.139999,2220600
GO,2022-06-15,38.0,39.02,37.619999,38.860001,38.860001,1905000
GO,2022-06-16,38.220001,40.639999,38.220001,40.450001,40.450001,2573685
ORLY,2021-06-17,535.169983,538.27002,530.960022,537.539978,537.539978,620000
ORLY,2021-06-18,536.460022,541.580017,531.909973,537.090027,537.090027,861500
ORLY,2021-06-21,539.799988,549.369995,537.919983,547.0,547.0,404900
ORLY,2021-06-22,545.849976,554.26001,545.179993,551.650024,551.650024,390700
ORLY,2021-06-23,551.76001,554.159973,546.159973,549.849976,549.849976,352200
ORLY,2021-06-24,548.159973,552.169983,547.590027,549.619995,549.619995,454000
ORLY,2021-06-25,550.809998,560.559998,550.77002,557.159973,557.159973,1639100
ORLY,2021-06-28,558.799988,563.070007,554.380005,561.570007,561.570007,372100
ORLY,2021-06-29,560.400024,567.679993,560.400024,564.969971,564.969971,309100
ORLY,2021-06-30,568.369995,569.469971,564.98999,566.210022,566.210022,300700
ORLY,2021-07-01,566.919983,577.0,566.390015,575.380005,575.380005,351500
ORLY,2021-07-02,576.719971,582.789978,573.400024,581.880005,581.880005,275200
ORLY,2021-07-06,582.340027,582.580017,576.049988,580.179993,580.179993,427300
ORLY,2021-07-07,580.809998,587.280029,577.75,585.099976,585.099976,451100
ORLY,2021-07-08,582.97998,585.130005,576.289978,581.530029,581.530029,303500
ORLY,2021-07-09,584.549988,592.119995,583.27002,591.650024,591.650024,277300
ORLY,2021-07-12,590.830017,593.419983,585.799988,591.51001,591.51001,374900
ORLY,2021-07-13,592.140015,594.669983,587.789978,589.5,589.5,287500
ORLY,2021-07-14,591.150024,595.77002,590.01001,595.039978,595.039978,242300
ORLY,2021-07-15,594.5,598.030029,592.619995,597.460022,597.460022,344900
ORLY,2021-07-16,596.97998,602.409973,596.039978,601.299988,601.299988,348700
ORLY,2021-07-19,598.809998,602.609985,590.599976,594.450012,594.450012,378900
ORLY,2021-07-20,596.0,612.599976,596.0,607.380005,607.380005,543400
ORLY,2021-07-21,607.659973,608.75,602.169983,604.390015,604.390015,319600
ORLY,2021-07-22,606.26001,610.599976,603.330017,609.039978,609.039978,227600
ORLY,2021-07-23,610.72998,621.669983,610.690002,620.919983,620.919983,276500
ORLY,2021-07-26,619.630005,621.72998,615.080017,619.559998,619.559998,346100
ORLY,2021-07-27,614.219971,620.780029,611.76001,616.469971,616.469971,354600
ORLY,2021-07-28,616.650024,619.97998,609.140015,609.590027,609.590027,450900
ORLY,2021-07-29,590.0,597.890015,579.0,596.320007,596.320007,667500
ORLY,2021-07-30,597.0,606.340027,596.700012,603.840027,603.840027,495500
ORLY,2021-08-02,604.549988,606.669983,597.700012,601.130005,601.130005,577900
ORLY,2021-08-03,602.98999,617.299988,602.98999,612.5,612.5,500200
ORLY,2021-08-04,611.340027,613.419983,602.830017,605.830017,605.830017,271100
ORLY,2021-08-05,606.679993,611.77002,601.469971,605.150024,605.150024,290400
ORLY,2021-08-06,603.469971,608.900024,600.0,603.450012,603.450012,414900
ORLY,2021-08-09,601.859985,602.150024,595.609985,598.599976,598.599976,325800
ORLY,2021-08-10,596.179993,603.289978,593.539978,600.650024,600.650024,464700
ORLY,2021-08-11,601.26001,608.859985,600.169983,601.179993,601.179993,437800
ORLY,2021-08-12,603.289978,603.289978,594.179993,596.929993,596.929993,418200
ORLY,2021-08-13,596.030029,599.52002,593.590027,594.030029,594.030029,260500
ORLY,2021-08-16,592.909973,604.369995,592.909973,603.900024,603.900024,350200
ORLY,2021-08-17,602.280029,603.409973,590.820007,599.77002,599.77002,364300
ORLY,2021-08-18,598.369995,605.469971,598.080017,598.840027,598.840027,317800
ORLY,2021-08-19,598.169983,603.049988,596.580017,602.130005,602.130005,290300
ORLY,2021-08-20,604.619995,608.219971,602.559998,606.409973,606.409973,295900
ORLY,2021-08-23,604.869995,607.22998,600.73999,602.599976,602.599976,359900
ORLY,2021-08-24,600.690002,604.330017,598.309998,599.400024,599.400024,329000
ORLY,2021-08-25,602.01001,608.320007,600.789978,607.070007,607.070007,356900
ORLY,2021-08-26,606.150024,607.669983,600.030029,600.280029,600.280029,269800
ORLY,2021-08-27,594.030029,599.299988,591.640015,591.909973,591.909973,378100
ORLY,2021-08-30,593.580017,599.73999,593.23999,596.650024,596.650024,376700
ORLY,2021-08-31,596.840027,596.840027,590.070007,594.080017,594.080017,526900
ORLY,2021-09-01,596.0,599.299988,589.440002,592.539978,592.539978,430200
ORLY,2021-09-02,593.390015,596.130005,574.51001,578.820007,578.820007,815300
ORLY,2021-09-03,578.820007,585.869995,573.929993,584.799988,584.799988,480200
ORLY,2021-09-07,582.869995,586.059998,579.340027,580.659973,580.659973,352100
ORLY,2021-09-08,582.26001,591.419983,579.090027,591.400024,591.400024,412100
ORLY,2021-09-09,592.049988,595.48999,590.5,592.159973,592.159973,362900
ORLY,2021-09-10,593.349976,598.570007,589.5,592.359985,592.359985,382800
ORLY,2021-09-13,594.26001,596.669983,583.75,587.380005,587.380005,377300
ORLY,2021-09-14,587.719971,591.609985,586.0,590.849976,590.849976,334600
ORLY,2021-09-15,590.789978,603.369995,589.809998,600.919983,600.919983,395400
ORLY,2021-09-16,603.179993,609.960022,603.179993,606.880005,606.880005,297800
ORLY,2021-09-17,600.73999,607.299988,597.599976,599.340027,599.340027,973300
ORLY,2021-09-20,595.440002,600.0,592.219971,599.01001,599.01001,596400
ORLY,2021-09-21,602.200012,610.549988,601.849976,607.219971,607.219971,392300
ORLY,2021-09-22,612.22998,622.97998,607.590027,620.26001,620.26001,503600
ORLY,2021-09-23,621.51001,629.400024,621.51001,626.330017,626.330017,410200
ORLY,2021-09-24,622.530029,627.190002,620.0,625.539978,625.539978,291700
ORLY,2021-09-27,624.219971,624.460022,616.72998,623.679993,623.679993,361800
ORLY,2021-09-28,623.080017,624.130005,609.940002,613.059998,613.059998,464200
ORLY,2021-09-29,614.659973,628.429993,613.869995,626.0,626.0,305400
ORLY,2021-09-30,625.849976,625.849976,608.359985,611.059998,611.059998,459800
ORLY,2021-10-01,612.820007,614.700012,599.859985,604.440002,604.440002,338700
ORLY,2021-10-04,603.960022,609.460022,594.200012,598.280029,598.280029,598200
ORLY,2021-10-05,599.98999,611.609985,595.780029,607.619995,607.619995,572700
